;x;y
5948;[29, 37, 27, 47, 17, 24, 11, 21, 15, 26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54];26
5949;[37, 27, 47, 17, 24, 11, 21, 15, 26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26];17
5950;[27, 47, 17, 24, 11, 21, 15, 26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17];30
5951;[47, 17, 24, 11, 21, 15, 26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30];54
5952;[17, 24, 11, 21, 15, 26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54];15
5953;[24, 11, 21, 15, 26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15];39
5954;[11, 21, 15, 26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39];17
5955;[21, 15, 26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17];55
5956;[15, 26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55];37
5957;[26, 17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37];1
5958;[17, 39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1];26
5959;[39, 55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26];17
5960;[55, 37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17];37
5961;[37, 29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37];17
5962;[29, 17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17];48
5963;[17, 37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48];38
5964;[37, 17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38];53
5965;[17, 53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53];53
5966;[53, 11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53];26
5967;[11, 11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26];21
5968;[11, 6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21];26
5969;[6, 3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26];29
5970;[3, 17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29];39
5971;[17, 39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39];17
5972;[39, 55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17];11
5973;[55, 38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11];21
5974;[38, 29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21];38
5975;[29, 41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38];41
5976;[41, 15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41];38
5977;[15, 17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38];29
5978;[17, 11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29];47
5979;[11, 53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47];17
5980;[53, 17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17];37
5981;[17, 39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37];29
5982;[39, 55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29];17
5983;[55, 26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17];11
5984;[26, 17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11];21
5985;[17, 55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21];38
5986;[55, 38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38];41
5987;[38, 41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41];38
5988;[41, 55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38];29
5989;[55, 26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29];17
5990;[26, 15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17];11
5991;[15, 39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11];53
5992;[39, 17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53];17
5993;[17, 1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17];39
5994;[1, 37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39];55
5995;[37, 6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55];26
5996;[6, 54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26];38
5997;[54, 26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38];21
5998;[26, 17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21];17
5999;[17, 30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17];11
6000;[30, 54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11];24
6001;[54, 15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24];29
6002;[15, 39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29];5
6003;[39, 17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5];5
6004;[17, 55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5];38
6005;[55, 37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38];29
6006;[37, 1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29];17
6007;[1, 26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17];39
6008;[26, 17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39];55
6009;[17, 37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55];38
6010;[37, 17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38];15
6011;[17, 48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15];17
6012;[48, 38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17];39
6013;[38, 53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39];21
6014;[53, 53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21];37
6015;[53, 26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37];29
6016;[26, 21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29];15
6017;[21, 26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15];38
6018;[26, 29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38];39
6019;[29, 39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39];11
6020;[39, 17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11];21
6021;[17, 11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21];27
6022;[11, 21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27];47
6023;[21, 38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47];17
6024;[38, 41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17];15
6025;[41, 38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15];26
6026;[38, 29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26];48
6027;[29, 47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48];54
6028;[47, 17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54];25
6029;[17, 37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54, 25];39
6030;[37, 29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54, 25, 39];38
6031;[29, 17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54, 25, 39, 38];1
6032;[17, 11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54, 25, 39, 38, 1];26
6033;[11, 21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54, 25, 39, 38, 1, 26];47
6034;[21, 38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54, 25, 39, 38, 1, 26, 47];17
6035;[38, 41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54, 25, 39, 38, 1, 26, 47, 17];38
6036;[41, 38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54, 25, 39, 38, 1, 26, 47, 17, 38];6
6037;[38, 29, 17, 11, 53, 17, 39, 55, 26, 38, 21, 17, 11, 24, 29, 5, 5, 38, 29, 17, 39, 55, 38, 15, 17, 39, 21, 37, 29, 15, 38, 39, 11, 21, 27, 47, 17, 15, 26, 48, 54, 25, 39, 38, 1, 26, 47, 17, 38, 6];6
